nb_people,movingPeople,meanDiversityGlobal
90000,77950,0.07589110110916297
90000,7830,0.06598508108276856
90000,4610,0.0373461439298125
90000,2980,0.06284923153643669
90000,3480,0.03516286522277457
90000,2500,0.03237372708851781
90000,1480,0.0379756350839144
90000,1540,0.02567280643300812
90000,1290,0.03522822699133766
90000,1280,0.02981162321747038
